# x	y	u	v	flags	mask
1.0319e+01	2.9838e+00	2.8996e+00	6.2378e-01	1.0000e+00	0.0000e+00
1.0692e+01	2.9838e+00	3.8547e+00	5.1228e-01	1.0000e+00	0.0000e+00
1.1065e+01	2.9838e+00	4.5752e+00	4.2979e-01	1.0000e+00	0.0000e+00
1.1438e+01	2.9838e+00	5.1178e+00	3.6719e-01	1.0000e+00	0.0000e+00
1.1811e+01	2.9838e+00	5.3322e+00	3.3635e-01	1.0000e+00	0.0000e+00
1.2184e+01	2.9838e+00	5.6038e+00	3.0332e-01	1.0000e+00	0.0000e+00
1.2557e+01	2.9838e+00	5.8963e+00	2.6529e-01	1.0000e+00	0.0000e+00
1.2930e+01	2.9838e+00	4.6984e+00	-7.4107e-01	1.0000e+00	0.0000e+00
1.3303e+01	2.9838e+00	2.7476e+00	-1.2353e+00	1.0000e+00	0.0000e+00
1.3676e+01	2.9838e+00	6.8734e-01	-1.6808e+00	1.0000e+00	0.0000e+00
1.4049e+01	2.9838e+00	-1.5400e+00	-2.1284e+00	1.0000e+00	0.0000e+00
1.4422e+01	2.9838e+00	-1.3353e+00	-1.8459e+00	1.0000e+00	0.0000e+00
1.4795e+01	2.9838e+00	-1.2009e+00	-1.6604e+00	1.0000e+00	0.0000e+00
1.5168e+01	2.9838e+00	-1.1054e+00	-1.5285e+00	1.0000e+00	0.0000e+00
1.5541e+01	2.9838e+00	-6.9213e-01	-9.5798e-01	1.0000e+00	0.0000e+00
1.5914e+01	2.9838e+00	-5.8785e-01	-8.1403e-01	1.0000e+00	0.0000e+00
1.6287e+01	2.9838e+00	-5.1529e-01	-7.1386e-01	1.0000e+00	0.0000e+00
1.6660e+01	2.9838e+00	-4.5156e-01	-6.2588e-01	1.0000e+00	0.0000e+00
1.7033e+01	2.9838e+00	-4.0878e-01	-5.6682e-01	1.0000e+00	0.0000e+00
1.7406e+01	2.9838e+00	-3.5681e-01	-4.9508e-01	1.0000e+00	0.0000e+00
1.7779e+01	2.9838e+00	-2.6966e-01	-3.7477e-01	1.0000e+00	0.0000e+00
1.8152e+01	2.9838e+00	-2.5139e-01	-3.4955e-01	1.0000e+00	0.0000e+00
1.8525e+01	2.9838e+00	-2.2965e-01	-3.1954e-01	1.0000e+00	0.0000e+00
1.8898e+01	2.9838e+00	-2.0375e-01	-2.8378e-01	1.0000e+00	0.0000e+00
1.9271e+01	2.9838e+00	-1.7400e-01	-2.4271e-01	1.0000e+00	0.0000e+00
1.9644e+01	2.9838e+00	-1.0120e-01	-1.4221e-01	1.0000e+00	0.0000e+00
2.4865e-01	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	2.6109e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	2.6109e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	2.6109e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	2.6109e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	2.6109e+00	-3.5855e+00	1.2728e+00	1.0000e+00	0.0000e+00
7.3353e+00	2.6109e+00	-2.9946e+00	1.2894e+00	1.0000e+00	0.0000e+00
7.7082e+00	2.6109e+00	-2.4828e+00	1.3022e+00	1.0000e+00	0.0000e+00
8.0812e+00	2.6109e+00	-2.0766e+00	1.3240e+00	1.0000e+00	0.0000e+00
8.4542e+00	2.6109e+00	-1.1832e+00	1.3401e+00	1.0000e+00	0.0000e+00
8.8272e+00	2.6109e+00	-1.0465e-01	1.3517e+00	1.0000e+00	0.0000e+00
9.2002e+00	2.6109e+00	1.1899e+00	1.3618e+00	1.0000e+00	0.0000e+00
9.5731e+00	2.6109e+00	2.1696e+00	1.3570e+00	1.0000e+00	0.0000e+00
9.9461e+00	2.6109e+00	3.0420e+00	1.3458e+00	1.0000e+00	0.0000e+00
1.0319e+01	2.6109e+00	3.9143e+00	1.3295e+00	1.0000e+00	0.0000e+00
1.0692e+01	2.6109e+00	4.8781e+00	1.2891e+00	1.0000e+00	0.0000e+00
1.1065e+01	2.6109e+00	5.5952e+00	1.2611e+00	1.0000e+00	0.0000e+00
1.1438e+01	2.6109e+00	6.1273e+00	1.2376e+00	1.0000e+00	0.0000e+00
1.1811e+01	2.6109e+00	6.3327e+00	1.2230e+00	1.0000e+00	0.0000e+00
1.2184e+01	2.6109e+00	6.5958e+00	1.2090e+00	1.0000e+00	0.0000e+00
1.2557e+01	2.6109e+00	6.8757e+00	1.1918e+00	1.0000e+00	0.0000e+00
1.2930e+01	2.6109e+00	6.0160e+00	4.1667e-01	1.0000e+00	0.0000e+00
1.3303e+01	2.6109e+00	4.0373e+00	-1.8695e-01	1.0000e+00	0.0000e+00
1.3676e+01	2.6109e+00	1.6919e+00	-8.4891e-01	1.0000e+00	0.0000e+00
1.4049e+01	2.6109e+00	-1.1832e+00	-1.6359e+00	1.0000e+00	0.0000e+00
1.4422e+01	2.6109e+00	-1.0062e+00	-1.3916e+00	1.0000e+00	0.0000e+00
1.4795e+01	2.6109e+00	-8.9206e-01	-1.2340e+00	1.0000e+00	0.0000e+00
1.5168e+01	2.6109e+00	-8.1200e-01	-1.1235e+00	1.0000e+00	0.0000e+00
1.5541e+01	2.6109e+00	-4.6583e-01	-6.4558e-01	1.0000e+00	0.0000e+00
1.5914e+01	2.6109e+00	-3.8844e-01	-5.3875e-01	1.0000e+00	0.0000e+00
1.6287e+01	2.6109e+00	-3.3523e-01	-4.6529e-01	1.0000e+00	0.0000e+00
1.6660e+01	2.6109e+00	-2.8852e-01	-4.0081e-01	1.0000e+00	0.0000e+00
1.7033e+01	2.6109e+00	-2.6033e-01	-3.6189e-01	1.0000e+00	0.0000e+00
1.7406e+01	2.6109e+00	-2.2578e-01	-3.1420e-01	1.0000e+00	0.0000e+00
1.7779e+01	2.6109e+00	-1.6728e-01	-2.3344e-01	1.0000e+00	0.0000e+00
1.8152e+01	2.6109e+00	-1.5521e-01	-2.1677e-01	1.0000e+00	0.0000e+00
1.8525e+01	2.6109e+00	-1.4117e-01	-1.9739e-01	1.0000e+00	0.0000e+00
1.8898e+01	2.6109e+00	-1.2513e-01	-1.7525e-01	1.0000e+00	0.0000e+00
1.9271e+01	2.6109e+00	-1.0842e-01	-1.5218e-01	1.0000e+00	0.0000e+00
1.9644e+01	2.6109e+00	-5.9044e-02	-8.4016e-02	1.0000e+00	0.0000e+00
2.4865e-01	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	2.2379e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	2.2379e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	2.2379e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	2.2379e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	2.2379e+00	-3.3841e+00	1.3193e+00	1.0000e+00	0.0000e+00
7.3353e+00	2.2379e+00	-2.6401e+00	1.3786e+00	1.0000e+00	0.0000e+00
7.7082e+00	2.2379e+00	-2.0161e+00	1.4270e+00	1.0000e+00	0.0000e+00
8.0812e+00	2.2379e+00	-1.5190e+00	1.4790e+00	1.0000e+00	0.0000e+00
8.4542e+00	2.2379e+00	-4.6813e-01	1.5549e+00	1.0000e+00	0.0000e+00
8.8272e+00	2.2379e+00	7.6272e-01	1.6377e+00	1.0000e+00	0.0000e+00
9.2002e+00	2.2379e+00	2.2013e+00	1.7297e+00	1.0000e+00	0.0000e+00
9.5731e+00	2.2379e+00	3.2040e+00	1.7825e+00	1.0000e+00	0.0000e+00
9.9461e+00	2.2379e+00	4.0722e+00	1.8218e+00	1.0000e+00	0.0000e+00
1.0319e+01	2.2379e+00	8.5475e+00	2.5901e+00	0.0000e+00	0.0000e+00
1.0692e+01	2.2379e+00	5.8336e+00	1.8680e+00	1.0000e+00	0.0000e+00
1.1065e+01	2.2379e+00	6.4962e+00	1.8815e+00	1.0000e+00	0.0000e+00
1.1438e+01	2.2379e+00	6.9789e+00	1.8883e+00	1.0000e+00	0.0000e+00
1.1811e+01	2.2379e+00	7.1583e+00	1.8865e+00	1.0000e+00	0.0000e+00
1.2184e+01	2.2379e+00	7.3930e+00	1.8873e+00	1.0000e+00	0.0000e+00
1.2557e+01	2.2379e+00	7.6379e+00	1.8864e+00	1.0000e+00	0.0000e+00
1.2930e+01	2.2379e+00	7.2242e+00	1.4540e+00	1.0000e+00	0.0000e+00
1.3303e+01	2.2379e+00	5.4011e+00	8.7954e-01	1.0000e+00	0.0000e+00
1.3676e+01	2.2379e+00	2.9209e+00	1.2636e-01	1.0000e+00	0.0000e+00
1.4049e+01	2.2379e+00	-6.9148e-01	-9.5708e-01	1.0000e+00	0.0000e+00
1.4422e+01	2.2379e+00	-5.6907e-01	-7.8810e-01	1.0000e+00	0.0000e+00
1.4795e+01	2.2379e+00	-4.9220e-01	-6.8198e-01	1.0000e+00	0.0000e+00
1.5168e+01	2.2379e+00	-4.3930e-01	-6.0896e-01	1.0000e+00	0.0000e+00
1.5541e+01	2.2379e+00	-2.1115e-01	-2.9400e-01	1.0000e+00	0.0000e+00
1.5914e+01	2.2379e+00	-1.6883e-01	-2.3557e-01	1.0000e+00	0.0000e+00
1.6287e+01	2.2379e+00	-1.4007e-01	-1.9588e-01	1.0000e+00	0.0000e+00
1.6660e+01	2.2379e+00	-1.1472e-01	-1.6087e-01	1.0000e+00	0.0000e+00
1.7033e+01	2.2379e+00	-1.0227e-01	-1.4369e-01	1.0000e+00	0.0000e+00
1.7406e+01	2.2379e+00	-8.6576e-02	-1.2202e-01	1.0000e+00	0.0000e+00
1.7779e+01	2.2379e+00	-5.9230e-02	-8.4273e-02	1.0000e+00	0.0000e+00
1.8152e+01	2.2379e+00	-5.3727e-02	-7.6676e-02	1.0000e+00	0.0000e+00
1.8525e+01	2.2379e+00	-4.7650e-02	-6.8287e-02	1.0000e+00	0.0000e+00
1.8898e+01	2.2379e+00	-4.1383e-02	-5.9636e-02	1.0000e+00	0.0000e+00
1.9271e+01	2.2379e+00	-3.6636e-02	-5.3082e-02	1.0000e+00	0.0000e+00
1.9644e+01	2.2379e+00	-1.2898e-02	-2.0313e-02	1.0000e+00	0.0000e+00
2.4865e-01	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	1.8649e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	1.8649e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	1.8649e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	1.8649e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	1.8649e+00	-2.8125e+00	1.3899e+00	1.0000e+00	0.0000e+00
7.3353e+00	1.8649e+00	-1.7709e+00	1.4922e+00	1.0000e+00	0.0000e+00
7.7082e+00	1.8649e+00	-9.7646e-01	1.5694e+00	1.0000e+00	0.0000e+00
8.0812e+00	1.8649e+00	-3.2865e-01	1.6322e+00	1.0000e+00	0.0000e+00
8.4542e+00	1.8649e+00	8.8111e-01	1.7475e+00	1.0000e+00	0.0000e+00
8.8272e+00	1.8649e+00	2.1978e+00	1.8705e+00	1.0000e+00	0.0000e+00
9.2002e+00	1.8649e+00	3.6414e+00	2.0035e+00	1.0000e+00	0.0000e+00
9.5731e+00	1.8649e+00	4.5246e+00	2.0790e+00	1.0000e+00	0.0000e+00
9.9461e+00	1.8649e+00	5.2745e+00	2.1408e+00	1.0000e+00	0.0000e+00
1.0319e+01	1.8649e+00	5.9992e+00	2.1985e+00	1.0000e+00	0.0000e+00
1.0692e+01	1.8649e+00	6.7173e+00	2.2517e+00	1.0000e+00	0.0000e+00
1.1065e+01	1.8649e+00	7.2606e+00	2.2904e+00	1.0000e+00	0.0000e+00
1.1438e+01	1.8649e+00	7.6499e+00	2.3168e+00	1.0000e+00	0.0000e+00
1.1811e+01	1.8649e+00	7.7836e+00	2.3240e+00	1.0000e+00	0.0000e+00
1.2184e+01	1.8649e+00	7.9697e+00	2.3356e+00	1.0000e+00	0.0000e+00
1.2557e+01	1.8649e+00	8.1625e+00	2.3470e+00	1.0000e+00	0.0000e+00
1.2930e+01	1.8649e+00	8.3074e+00	2.3537e+00	1.0000e+00	0.0000e+00
1.3303e+01	1.8649e+00	6.8466e+00	1.9452e+00	1.0000e+00	0.0000e+00
1.3676e+01	1.8649e+00	4.4870e+00	1.2852e+00	1.0000e+00	0.0000e+00
1.4049e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.4422e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.4795e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5168e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5541e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5914e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.6287e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.6660e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7033e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7406e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7779e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8152e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8525e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8898e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.9271e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.9644e+01	1.8649e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
2.4865e-01	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	1.4919e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	1.4919e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	1.4919e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	1.4919e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	1.4919e+00	-2.1100e+00	1.4708e+00	1.0000e+00	0.0000e+00
7.3353e+00	1.4919e+00	-7.7001e-01	1.6115e+00	1.0000e+00	0.0000e+00
7.7082e+00	1.4919e+00	1.6944e-01	1.7102e+00	1.0000e+00	0.0000e+00
8.0812e+00	1.4919e+00	8.9179e-01	1.7860e+00	1.0000e+00	0.0000e+00
8.4542e+00	1.4919e+00	2.1901e+00	1.9224e+00	1.0000e+00	0.0000e+00
8.8272e+00	1.4919e+00	3.5080e+00	2.0608e+00	1.0000e+00	0.0000e+00
9.2002e+00	1.4919e+00	4.8696e+00	2.2038e+00	1.0000e+00	0.0000e+00
9.5731e+00	1.4919e+00	5.6105e+00	2.2817e+00	1.0000e+00	0.0000e+00
9.9461e+00	1.4919e+00	6.2257e+00	2.3463e+00	1.0000e+00	0.0000e+00
1.0319e+01	1.4919e+00	6.8094e+00	2.4076e+00	1.0000e+00	0.0000e+00
1.0692e+01	1.4919e+00	7.3724e+00	2.4667e+00	1.0000e+00	0.0000e+00
1.1065e+01	1.4919e+00	7.7899e+00	2.5106e+00	1.0000e+00	0.0000e+00
1.1438e+01	1.4919e+00	8.0828e+00	2.5413e+00	1.0000e+00	0.0000e+00
1.1811e+01	1.4919e+00	8.1704e+00	2.5505e+00	1.0000e+00	0.0000e+00
1.2184e+01	1.4919e+00	8.3075e+00	2.5649e+00	1.0000e+00	0.0000e+00
1.2557e+01	1.4919e+00	8.4474e+00	2.5796e+00	1.0000e+00	0.0000e+00
1.2930e+01	1.4919e+00	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.3303e+01	1.4919e+00	7.4827e+00	2.2712e+00	1.0000e+00	0.0000e+00
1.3676e+01	1.4919e+00	5.4501e+00	1.6623e+00	1.0000e+00	0.0000e+00
1.4049e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.4422e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.4795e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5168e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5541e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5914e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.6287e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.6660e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7033e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7406e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7779e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8152e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8525e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8898e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.9271e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.9644e+01	1.4919e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
2.4865e-01	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	1.1189e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	1.1189e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	1.1189e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	1.1189e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	1.1189e+00	-1.7652e+00	1.5070e+00	1.0000e+00	0.0000e+00
7.3353e+00	1.1189e+00	-2.8355e-01	1.6626e+00	1.0000e+00	0.0000e+00
7.7082e+00	1.1189e+00	7.2436e-01	1.7685e+00	1.0000e+00	0.0000e+00
8.0812e+00	1.1189e+00	1.4837e+00	1.8482e+00	1.0000e+00	0.0000e+00
8.4542e+00	1.1189e+00	2.8227e+00	1.9889e+00	1.0000e+00	0.0000e+00
8.8272e+00	1.1189e+00	4.1418e+00	2.1274e+00	1.0000e+00	0.0000e+00
9.2002e+00	1.1189e+00	5.4764e+00	2.2676e+00	1.0000e+00	0.0000e+00
9.5731e+00	1.1189e+00	6.1522e+00	2.3386e+00	1.0000e+00	0.0000e+00
9.9461e+00	1.1189e+00	6.6976e+00	2.3958e+00	1.0000e+00	0.0000e+00
1.0319e+01	1.1189e+00	7.2028e+00	2.4489e+00	1.0000e+00	0.0000e+00
1.0692e+01	1.1189e+00	7.6695e+00	2.4979e+00	1.0000e+00	0.0000e+00
1.1065e+01	1.1189e+00	8.0053e+00	2.5332e+00	1.0000e+00	0.0000e+00
1.1438e+01	1.1189e+00	8.2326e+00	2.5571e+00	1.0000e+00	0.0000e+00
1.1811e+01	1.1189e+00	8.2806e+00	2.5621e+00	1.0000e+00	0.0000e+00
1.2184e+01	1.1189e+00	8.3828e+00	2.5728e+00	1.0000e+00	0.0000e+00
1.2557e+01	1.1189e+00	8.4838e+00	2.5834e+00	1.0000e+00	0.0000e+00
1.2930e+01	1.1189e+00	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.3303e+01	1.1189e+00	7.8922e+00	2.3939e+00	1.0000e+00	0.0000e+00
1.3676e+01	1.1189e+00	6.4180e+00	1.9523e+00	1.0000e+00	0.0000e+00
1.4049e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.4422e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.4795e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5168e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5541e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.5914e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.6287e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.6660e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7033e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7406e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.7779e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8152e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.8525e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
